student_id,name,age,gender,grade_level,subject_name,teacher_name,difficulty_level,hours_per_week,description,month,score,sleep_hours,study_hours,attendance_rate,internet_access,free_time_activity,parent_education,homework_completion_rate,extracurricular_activities,family_size,previous_gpa,school_transport,health_condition,tutoring,student_status,admission_year,city,country,scholarship_status,exam_attempts,final_exam_date,teacher_experience_years,school_branch,school_type,course_fee,payment_status,parent_income,device_used,feedback_rating
38,Youssef Magdy,16,Male,Grade 10,Science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-11,75.4,5.8,1.6,75,Yes,Music,High School,80.0,Yes,7.0,2.44,Private Car,Normal,Yes,Active,2015,Alexandria,Egypt,Yes,2,2024-05-31,21,South,Private,3972,Overdue,15359,Tablet,2.9
38,Youssef Magdy,16,Male,Grade 10,Science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-12,79.4,5.6,4.5,65,Yes,Music,High School,77.0,Yes,7.0,2.44,Private Car,Normal,Yes,Graduated,2022,Cairo,Egypt,Yes,3,2024-06-21,23,West,Private,2872,Pending,4768,Tablet,4.7
38,Youssef Magdy,16,Male,Grade 10,English,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-09,81.4,6.4,3.1,76,Yes,Music,High School,100.0,Yes,7.0,2.44,Private Car,Normal,Yes,Active,2019,Alexandria,Egypt,Yes,1,2024-07-28,27,East,Public,6599,Pending,7302,Tablet,1.3
38,Youssef Magdy,16,Male,Grade 10,English,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-10,64.4,7.0,5.5,66,Yes,Music,High School,68.0,Yes,7.0,2.44,Private Car,Normal,Yes,Graduated,2016,Alexandria,Egypt,Yes,2,2024-07-15,16,South,Public,3269,Paid,15746,Laptop,3.0
38,Youssef Magdy,16,Male,Grade 10,English,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-11,85.4,8.7,2.5,81,Yes,Music,High School,100.0,Yes,7.0,2.44,Private Car,Normal,Yes,Dropped,2016,Alexandria,Egypt,No,1,2024-09-06,14,East,Private,6275,Pending,3211,Tablet,3.7
38,Youssef Magdy,16,Male,Grade 10,English,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-12,94.4,7.2,1.6,86,Yes,Music,High School,75.0,Yes,7.0,2.44,Private Car,Normal,Yes,Active,2020,Giza,Egypt,No,2,2024-10-30,7,East,Public,5749,Overdue,17445,Laptop,4.2
38,Youssef Magdy,16,Male,Grade 10,History,Ms. Layla,Medium,3,World and local history events,2023-09,54.4,6.9,4.9,66,Yes,Music,High School,65.0,Yes,7.0,2.44,Private Car,Normal,Yes,Dropped,2023,Mansoura,Egypt,Yes,1,2024-05-22,28,North,Private,7571,Pending,17815,Laptop,3.3
38,Youssef Magdy,16,Male,Grade 10,History,Ms. Layla,Medium,3,World and local history events,2023-10,105.0,6.7,3.9,88,Yes,Music,High School,75.0,Yes,7.0,2.44,Private Car,Normal,Yes,Active,2015,Luxor,Egypt,Yes,3,2024-06-09,28,North,Private,6072,Pending,3160,Tablet,4.6
38,Youssef Magdy,16,Male,Grade 10,History,Ms. Layla,Medium,3,World and local history events,2023-11,105.0,7.0,2.9,73,Yes,Music,High School,91.0,Yes,7.0,2.44,Private Car,Normal,Yes,Graduated,2020,Luxor,Egypt,No,1,2024-08-09,19,North,Public,6463,Pending,9041,Tablet,4.8
38,Youssef Magdy,16,Male,Grade 10,History,Ms. Layla,Medium,3,World and local history events,2023-12,83.65,7.5,3.3,80,Yes,Music,High School,82.0,Yes,7.0,2.44,Private Car,Normal,Yes,Dropped,2023,Giza,Egypt,Yes,1,2024-08-19,23,South,Private,8450,Pending,12846,Laptop,1.3
38,Youssef Magdy,16,Male,Grade 10,Arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-09,75.4,8.5,3.1,73,Yes,Music,High School,94.0,Yes,7.0,2.44,Private Car,Normal,Yes,Active,2022,Alexandria,Egypt,Yes,1,2024-09-06,17,West,Private,9420,Pending,7876,Mobile,2.6
38,Youssef Magdy,16,Male,Grade 10,Arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-10,81.4,6.8,2.5,78,Yes,Music,High School,80.0,Yes,7.0,2.44,Private Car,Normal,Yes,Graduated,2020,Giza,Egypt,No,1,2024-07-04,9,West,Public,4959,Paid,14889,Desktop,1.1
38,Youssef Magdy,16,Male,Grade 10,Arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-11,85.4,6.0,1.8,81,Yes,Music,High School,87.0,Yes,7.0,2.44,Private Car,Normal,Yes,Dropped,2017,Giza,Egypt,Yes,1,2024-11-07,26,South,Public,2313,Overdue,15882,Desktop,2.3
38,Youssef Magdy,16,Male,Grade 10,Arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-12,83.65,5.1,5.4,70,Yes,Music,High School,85.0,Yes,7.0,2.44,Private Car,Normal,Yes,Dropped,2022,Cairo,Egypt,Yes,3,2024-12-20,13,East,Private,8847,Paid,16738,Desktop,3.1
39,Dina Khalil,17,Female,Grade 10,Math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-09,65.9,7.8,4.1,97,Yes,Reading,College,89.0,No,3.0,2.09,Bus,Mild Illness,No,Active,2023,Mansoura,Egypt,No,2,2024-10-29,22,South,Private,2070,Overdue,3095,Mobile,4.6
39,Dina Khalil,17,Female,Grade 10,Math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-10,69.9,7.3,2.9,70,Yes,Reading,College,100.0,No,3.0,2.09,Bus,Mild Illness,No,Active,2015,Luxor,Egypt,Yes,1,2024-10-17,5,East,Public,4285,Overdue,7901,Laptop,4.4
39,Dina Khalil,17,Female,Grade 10,Math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-11,105.0,8.4,4.4,79,Yes,Reading,College,75.0,No,3.0,2.89,Bus,Mild Illness,No,Active,2023,Alexandria,Egypt,Yes,3,2024-09-26,23,South,Private,9949,Overdue,10215,Tablet,1.5
39,Dina Khalil,17,Female,Grade 10,Math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-12,74.9,6.1,6.3,69,Yes,Reading,College,87.0,No,3.0,2.09,Bus,Mild Illness,No,Graduated,2020,Luxor,Egypt,No,1,2024-07-18,5,South,Private,4095,Overdue,14911,Laptop,1.4
39,Dina Khalil,17,Female,Grade 10,Science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-09,59.9,8.4,5.8,89,Yes,Reading,College,96.0,No,3.0,2.09,Bus,Mild Illness,No,Active,2020,Luxor,Egypt,Yes,1,2024-11-25,10,South,Public,1320,Overdue,16123,Laptop,3.4
39,Dina Khalil,17,Female,Grade 10,Science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-10,55.9,5.8,6.3,94,Yes,Reading,College,73.0,No,3.0,2.09,Bus,Mild Illness,No,Dropped,2018,Mansoura,Egypt,No,2,2024-05-22,21,West,Public,3321,Pending,3079,Tablet,3.1
39,Dina Khalil,17,Female,Grade 10,Science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-11,65.9,7.4,6.7,74,Yes,Reading,College,100.0,No,3.0,2.09,Bus,Mild Illness,No,Dropped,2015,Luxor,Egypt,Yes,1,2024-10-13,27,North,Public,1555,Paid,14510,Mobile,2.1
39,Dina Khalil,17,Female,Grade 10,Science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-12,64.9,5.6,3.5,77,Yes,Reading,College,88.0,No,3.0,2.09,Bus,Mild Illness,No,Active,2024,Luxor,Egypt,Yes,3,2024-08-07,10,South,Public,5939,Paid,3473,Desktop,4.6
39,Dina Khalil,17,Female,Grade 10,English,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-09,73.9,8.1,2.7,81,Yes,Reading,College,100.0,No,3.0,2.09,Bus,Mild Illness,No,Active,2022,Giza,Egypt,No,3,2024-12-23,27,West,Public,6432,Pending,6888,Desktop,4.7
39,Dina Khalil,17,Female,Grade 10,English,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-10,65.9,7.1,3.4,84,Yes,Reading,College,78.0,No,3.0,2.09,Bus,Mild Illness,No,Dropped,2016,Mansoura,Egypt,No,2,2024-11-24,7,North,Public,2386,Overdue,6979,Laptop,2.6
39,Dina Khalil,17,Female,Grade 10,English,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-11,86.9,6.9,4.8,95,Yes,Reading,College,100.0,No,3.0,2.09,Bus,Mild Illness,No,Graduated,2015,Cairo,Egypt,Yes,1,2024-05-08,26,North,Private,5763,Paid,3212,Mobile,4.6
39,Dina Khalil,17,Female,Grade 10,English,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-12,77.9,5.1,3.3,93,Yes,Reading,College,80.0,No,3.0,2.09,Bus,Mild Illness,No,Active,2016,Alexandria,Egypt,No,3,2024-11-06,15,South,Private,7854,Pending,11001,Desktop,2.5
39,Dina Khalil,17,Female,Grade 10,History,Ms. Layla,Medium,3,World and local history events,2023-09,83.65,7.4,6.5,92,Yes,Reading,College,98.0,No,3.0,2.09,Bus,Mild Illness,No,Active,2015,Luxor,Egypt,No,1,2024-10-22,7,East,Public,8637,Pending,15248,Mobile,3.9
39,Dina Khalil,17,Female,Grade 10,History,Ms. Layla,Medium,3,World and local history events,2023-10,70.9,5.1,4.8,92,Yes,Reading,College,94.0,No,3.0,2.09,Bus,Mild Illness,No,Dropped,2015,Alexandria,Egypt,Yes,1,2024-05-17,29,East,Public,5841,Paid,2419,Tablet,2.9
39,Dina Khalil,17,Female,Grade 10,History,Ms. Layla,Medium,3,World and local history events,2023-11,75.9,5.9,3.0,84,Yes,Reading,College,100.0,No,3.0,2.09,Bus,Mild Illness,No,Active,2023,Cairo,Egypt,Yes,1,2024-05-17,27,East,Private,4867,Paid,17608,Laptop,1.5
39,Dina Khalil,17,Female,Grade 10,History,Ms. Layla,Medium,3,World and local history events,2023-12,77.9,6.9,3.6,93,Yes,Reading,College,97.0,No,3.0,2.09,Bus,Mild Illness,No,Graduated,2015,Alexandria,Egypt,Yes,2,2024-07-29,15,South,Private,4793,Overdue,5659,Laptop,4.7
39,Dina Khalil,17,Female,Grade 10,Arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-09,61.9,7.7,6.8,95,Yes,Reading,College,83.0,No,3.0,2.09,Bus,Mild Illness,No,Dropped,2018,Cairo,Egypt,No,1,2024-09-18,3,East,Private,8373,Overdue,7283,Mobile,2.8
39,Dina Khalil,17,Female,Grade 10,Arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-10,72.9,5.7,3.7,87,Yes,Reading,College,77.0,No,3.0,2.09,Bus,Mild Illness,No,Active,2024,Giza,Egypt,No,3,2024-09-22,19,West,Public,3513,Paid,12715,Desktop,3.9
39,Dina Khalil,17,Female,Grade 10,Arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-11,82.9,6.7,6.9,79,Yes,Reading,College,100.0,No,3.0,2.09,Bus,Mild Illness,No,Dropped,2020,Luxor,Egypt,No,1,2024-10-13,10,West,Public,4803,Overdue,18165,Mobile,2.5
39,Dina Khalil,17,Female,Grade 10,Arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-12,91.9,6.4,3.7,82,Yes,Reading,College,100.0,No,3.0,2.09,Bus,Mild Illness,No,Active,2021,Cairo,Egypt,No,3,2024-07-20,28,West,Private,3327,Pending,3340,Tablet,1.1
40,Othman Said,17,Male,Grade 10,Math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-09,97.6,7.4,5.5,87,Yes,Sports,High School,80.0,Yes,3.0,3.06,Walk,Normal,No,Active,2016,Alexandria,Egypt,Yes,1,2024-12-26,29,West,Public,9809,Overdue,16805,Desktop,1.4
40,Othman Said,17,Male,Grade 10,Math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-10,100.0,6.2,2.4,76,Yes,Sports,High School,91.0,Yes,3.0,3.06,Walk,Normal,No,Active,2020,Luxor,Egypt,No,3,2024-07-17,15,North,Public,3165,Overdue,12584,Desktop,3.0
40,Othman Said,17,Male,Grade 10,Math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-11,100.0,9.0,4.1,89,Yes,Sports,High School,86.0,Yes,3.0,3.06,Walk,Normal,No,Graduated,2021,Giza,Egypt,Yes,3,2024-10-20,3,West,Public,4308,Pending,16780,Mobile,3.8
40,Othman Said,17,Male,Grade 10,Math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-12,100.0,5.4,5.4,93,Yes,Sports,High School,95.0,Yes,3.0,3.06,Walk,Normal,No,Graduated,2024,Luxor,Egypt,No,1,2024-05-06,6,East,Private,7452,Overdue,7137,Tablet,2.3
40,Othman Said,17,Male,Grade 10,Science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-09,86.6,5.9,5.1,100,Yes,Sports,High School,89.0,Yes,3.0,3.06,Walk,Normal,No,Dropped,2024,Cairo,Egypt,Yes,1,2024-10-10,12,South,Private,9067,Pending,19745,Desktop,3.8
40,Othman Said,17,Male,Grade 10,Science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-10,95.6,8.3,4.2,72,Yes,Sports,High School,100.0,Yes,5.0,3.06,Walk,Normal,No,Active,2016,Giza,Egypt,Yes,3,2024-08-18,15,East,Public,8642,Overdue,2591,Laptop,3.8
40,Othman Said,17,Male,Grade 10,Science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-11,94.6,6.1,3.0,86,Yes,Sports,High School,79.0,Yes,3.0,3.06,Walk,Normal,No,Active,2016,Alexandria,Egypt,Yes,2,2024-05-14,6,West,Public,7404,Paid,2526,Tablet,3.8
40,Othman Said,17,Male,Grade 10,Science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-12,83.65,7.7,6.2,89,Yes,Sports,High School,100.0,Yes,3.0,3.06,Walk,Normal,No,Graduated,2024,Giza,Egypt,No,1,2024-12-25,13,North,Public,1992,Overdue,9855,Desktop,3.0
40,Othman Said,17,Male,Grade 10,English,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-09,100.0,7.2,5.1,74,Yes,Sports,High School,88.0,Yes,3.0,3.06,Walk,Normal,No,Active,2021,Giza,Egypt,Yes,2,2024-07-11,29,West,Public,6424,Paid,12695,Mobile,4.7
40,Othman Said,17,Male,Grade 10,English,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-10,105.0,8.4,5.3,73,Yes,Sports,High School,88.0,Yes,3.0,3.06,Walk,Normal,No,Graduated,2015,Mansoura,Egypt,Yes,1,2024-11-05,19,South,Public,5381,Paid,3292,Desktop,3.0
40,Othman Said,17,Male,Grade 10,English,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-11,100.0,6.9,2.7,93,Yes,Sports,High School,81.0,Yes,3.0,3.06,Walk,Normal,No,Active,2022,Giza,Egypt,No,1,2024-09-20,3,East,Private,4174,Paid,18571,Laptop,2.8
40,Othman Said,17,Male,Grade 10,English,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-12,83.65,8.6,4.4,86,Yes,Sports,High School,100.0,Yes,3.0,3.06,Walk,Normal,No,Dropped,2017,Giza,Egypt,Yes,1,2024-06-23,8,South,Public,5782,Paid,10625,Tablet,1.8
40,Othman Said,17,Male,Grade 10,History,Ms. Layla,Medium,3,World and local history events,2023-09,100.0,7.9,3.8,99,Yes,Sports,High School,94.0,Yes,3.0,3.06,Walk,Normal,No,Active,2020,Luxor,Egypt,No,1,2024-05-27,8,South,Public,6560,Paid,8431,Desktop,2.2
40,Othman Said,17,Male,Grade 10,History,Ms. Layla,Medium,3,World and local history events,2023-10,86.6,6.7,2.2,87,Yes,Sports,High School,67.0,Yes,3.0,3.06,Walk,Normal,No,Active,2023,Alexandria,Egypt,No,2,2024-05-13,23,South,Public,8460,Pending,17926,Laptop,1.2
40,Othman Said,17,Male,Grade 10,History,Ms. Layla,Medium,3,World and local history events,2023-11,100.0,6.9,3.3,85,Yes,Sports,High School,100.0,Yes,3.0,3.06,Walk,Normal,No,Graduated,2020,Luxor,Egypt,Yes,1,2024-12-27,26,East,Private,4078,Pending,13704,Desktop,3.5
40,Othman Said,17,Male,Grade 10,History,Ms. Layla,Medium,3,World and local history events,2023-12,100.0,6.0,2.7,77,Yes,Sports,High School,100.0,Yes,3.0,3.06,Walk,Normal,No,Active,2023,Luxor,Egypt,Yes,3,2024-10-06,20,West,Private,3983,Pending,2437,Desktop,2.0
40,Othman Said,17,Male,Grade 10,Arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-09,100.0,8.4,3.0,70,Yes,Sports,High School,90.0,Yes,3.0,3.06,Walk,Normal,No,Active,2021,Cairo,Egypt,No,3,2024-12-31,15,South,Public,8259,Paid,12780,Tablet,2.2
40,Othman Said,17,Male,Grade 10,Arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-10,83.65,6.9,4.4,80,Yes,Sports,High School,83.0,Yes,3.0,3.06,Walk,Normal,No,Graduated,2023,Luxor,Egypt,Yes,2,2024-10-10,4,East,Private,7054,Overdue,19216,Mobile,4.1
40,Othman Said,17,Male,Grade 10,Arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-11,100.0,8.7,6.1,77,Yes,Sports,High School,90.0,Yes,3.0,3.06,Walk,Normal,No,Dropped,2016,Mansoura,Egypt,No,1,2024-06-29,19,North,Private,3523,Pending,10988,Mobile,2.3
40,Othman Said,17,Male,Grade 10,Arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-12,100.0,5.6,2.3,78,Yes,Sports,High School,91.0,Yes,3.0,3.06,Walk,Normal,No,Dropped,2022,Mansoura,Egypt,No,3,2024-05-06,21,East,Private,5581,Overdue,10953,Laptop,2.0
41,Mona Samy,16,Female,Grade 10,Math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-09,78.5,6.9,5.1,81,Yes,Drawing,High School,94.0,No,2.0,2.55,Bus,Normal,No,Graduated,2022,Cairo,Egypt,No,2,2024-11-13,3,North,Private,6609,Overdue,7794,Laptop,1.7
41,Mona Samy,16,Female,Grade 10,Math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-10,89.5,6.4,6.3,105,Yes,Drawing,High School,96.0,No,2.0,2.55,Bus,Normal,No,Graduated,2016,Alexandria,Egypt,Yes,1,2024-11-30,13,East,Private,3001,Paid,5574,Laptop,4.1
41,Mona Samy,16,Female,Grade 10,Math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-11,84.5,8.7,3.6,73,Yes,Drawing,High School,73.0,No,2.0,2.55,Bus,Normal,No,Graduated,2018,Alexandria,Egypt,No,3,2024-06-27,8,West,Private,2387,Paid,18301,Tablet,1.5
41,Mona Samy,16,Female,Grade 10,Math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-12,86.5,6.0,3.4,91,Yes,Drawing,High School,81.0,No,2.0,2.55,Bus,Normal,No,Graduated,2021,Luxor,Egypt,Yes,3,2024-06-18,23,South,Public,7552,Paid,2684,Mobile,2.8
41,Mona Samy,16,Female,Grade 10,Science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-09,62.5,7.8,4.0,71,Yes,Drawing,High School,89.0,No,2.0,2.55,Bus,Normal,No,Graduated,2018,Luxor,Egypt,Yes,2,2024-09-28,16,West,Private,2030,Pending,6233,Laptop,3.0
41,Mona Samy,16,Female,Grade 10,Science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-10,65.5,6.3,6.9,69,Yes,Drawing,High School,76.0,No,2.0,2.55,Bus,Normal,No,Dropped,2018,Luxor,Egypt,Yes,1,2024-12-03,13,East,Private,2220,Paid,18961,Laptop,3.7
41,Mona Samy,16,Female,Grade 10,Science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-11,84.5,5.6,3.5,-5,Yes,Drawing,High School,92.0,No,2.0,2.55,Bus,Normal,No,Dropped,2020,Alexandria,Egypt,Yes,1,2024-10-09,3,South,Public,7035,Pending,14997,Desktop,3.5
41,Mona Samy,16,Female,Grade 10,Science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-12,77.5,6.4,4.5,96,Yes,Drawing,High School,83.0,No,2.0,2.55,Bus,Normal,No,Graduated,2024,Giza,Egypt,No,3,2024-05-26,16,North,Public,7523,Pending,10007,Desktop,4.2
41,Mona Samy,16,Female,Grade 10,English,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-09,86.5,6.2,3.4,77,Yes,Drawing,High School,92.0,No,2.0,2.55,Bus,Normal,No,Active,2020,Mansoura,Egypt,Yes,3,2024-06-16,9,East,Public,9074,Pending,18611,Laptop,1.2
41,Mona Samy,16,Female,Grade 10,English,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-10,105.0,8.8,3.9,77,Yes,Drawing,High School,89.0,No,2.0,2.55,Bus,Normal,No,Graduated,2024,Giza,Egypt,No,3,2024-05-05,28,South,Public,1834,Pending,4328,Desktop,2.2
41,Mona Samy,16,Female,Grade 10,English,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-11,100.0,7.5,5.0,81,Yes,Drawing,High School,94.0,No,2.0,2.55,Bus,Normal,No,Active,2017,Giza,Egypt,No,1,2024-12-04,14,North,Private,2724,Paid,11019,Desktop,2.1
41,Mona Samy,16,Female,Grade 10,English,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-12,105.0,5.3,3.2,84,Yes,Drawing,High School,78.0,No,2.0,2.55,Bus,Normal,No,Graduated,2023,Alexandria,Egypt,Yes,2,2024-05-20,13,North,Private,7598,Pending,18814,Desktop,1.6
41,Mona Samy,16,Female,Grade 10,History,Ms. Layla,Medium,3,World and local history events,2023-09,83.65,8.6,5.7,68,Yes,Drawing,High School,99.0,No,2.0,2.55,Bus,Normal,No,Graduated,2024,Giza,Egypt,No,2,2024-09-11,21,West,Private,3413,Paid,11255,Tablet,2.2
41,Mona Samy,16,Female,Grade 10,History,Ms. Layla,Medium,3,World and local history events,2023-10,90.5,7.9,6.3,95,Yes,Drawing,High School,100.0,No,2.0,2.55,Bus,Normal,No,Dropped,2016,Cairo,Egypt,No,1,2024-11-14,25,East,Private,6993,Paid,7782,Laptop,2.2
41,Mona Samy,16,Female,Grade 10,History,Ms. Layla,Medium,3,World and local history events,2023-11,91.5,5.6,4.5,82,Yes,Drawing,High School,96.0,No,2.0,2.55,Bus,Normal,No,Active,2020,Luxor,Egypt,Yes,2,2024-06-28,7,North,Public,5498,Pending,3234,Laptop,3.1
41,Mona Samy,16,Female,Grade 10,History,Ms. Layla,Medium,3,World and local history events,2023-12,98.5,5.4,4.2,72,Yes,Drawing,High School,96.0,No,2.0,2.55,Bus,Normal,No,Active,2021,Cairo,Egypt,No,3,2024-11-08,15,South,Private,3105,Paid,7205,Desktop,3.7
41,Mona Samy,16,Female,Grade 10,Arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-09,77.5,6.9,2.4,91,Yes,Drawing,High School,79.0,No,2.0,2.55,Bus,Normal,No,Dropped,2023,Mansoura,Egypt,No,2,2024-12-28,7,North,Private,3568,Overdue,3420,Tablet,2.5
41,Mona Samy,16,Female,Grade 10,Arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-10,88.5,7.4,2.2,77,Yes,Drawing,High School,100.0,No,2.0,2.55,Bus,Normal,No,Dropped,2017,Luxor,Egypt,No,2,2024-09-23,6,North,Public,1209,Paid,19152,Desktop,3.9
41,Mona Samy,16,Female,Grade 10,Arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-11,97.5,8.6,6.4,92,Yes,Drawing,High School,100.0,No,2.0,2.55,Bus,Normal,No,Dropped,2024,Giza,Egypt,No,2,2024-09-09,2,West,Private,5911,Paid,11596,Tablet,2.3
41,Mona Samy,16,Female,Grade 10,Arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-12,93.5,6.6,4.4,84,Yes,Drawing,High School,100.0,No,2.0,2.55,Bus,Normal,No,Dropped,2017,Mansoura,Egypt,Yes,3,2024-05-17,9,West,Private,3220,Pending,6355,Laptop,2.2
42,Ahmed Reda,17,Male,Grade 10,Math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-09,70.5,7.9,5.5,79,No,Sports,None,93.0,Yes,3.0,2.55,Walk,Normal,Yes,Active,2021,Luxor,Egypt,No,1,2024-05-14,22,South,Private,1233,Pending,19922,Desktop,3.2
42,Ahmed Reda,17,Male,Grade 10,Math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-10,53.5,5.4,4.8,96,No,Sports,None,89.0,Yes,3.0,2.55,Walk,Normal,Yes,Active,2018,Giza,Egypt,No,3,2024-11-22,24,West,Private,1792,Paid,19715,Laptop,1.1
42,Ahmed Reda,17,Male,Grade 10,Math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-11,67.5,6.4,3.4,73,No,Sports,None,88.0,Yes,3.0,2.55,Walk,Normal,Yes,Graduated,2022,Cairo,Egypt,No,1,2024-05-13,17,North,Public,4110,Pending,10261,Tablet,1.3
42,Ahmed Reda,17,Male,Grade 10,Math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-12,79.5,6.6,4.3,70,No,Sports,None,77.0,Yes,3.0,2.55,Walk,Normal,Yes,Graduated,2021,Luxor,Egypt,No,1,2024-09-12,5,North,Public,3166,Overdue,15765,Mobile,2.7
42,Ahmed Reda,17,Male,Grade 10,Science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-09,60.5,7.1,4.4,92,No,Sports,None,89.0,Yes,3.0,2.55,Walk,Normal,Yes,Dropped,2019,Giza,Egypt,Yes,1,2024-09-05,12,West,Public,9526,Overdue,7944,Tablet,4.8
42,Ahmed Reda,17,Male,Grade 10,Science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-10,62.5,6.7,2.4,80,No,Sports,None,76.0,Yes,3.0,2.55,Walk,Normal,Yes,Dropped,2021,Cairo,Egypt,No,2,2024-06-13,1,North,Public,6193,Pending,9126,Mobile,3.9
42,Ahmed Reda,17,Male,Grade 10,Science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-11,69.5,8.5,3.4,81,No,Sports,None,72.0,Yes,3.0,2.55,Walk,Normal,Yes,Dropped,2017,Mansoura,Egypt,Yes,2,2024-08-27,10,North,Public,2214,Paid,18864,Laptop,1.4
42,Ahmed Reda,17,Male,Grade 10,Science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-12,72.5,5.9,1.6,79,No,Sports,None,87.0,Yes,3.0,2.55,Walk,Normal,Yes,Graduated,2016,Mansoura,Egypt,No,1,2024-09-20,11,South,Private,5419,Overdue,7263,Laptop,4.4
42,Ahmed Reda,17,Male,Grade 10,English,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-09,63.5,6.2,5.4,94,No,Sports,None,85.0,Yes,3.0,2.55,Walk,Normal,Yes,Graduated,2020,Mansoura,Egypt,Yes,1,2024-05-19,16,West,Private,8314,Overdue,17300,Desktop,3.9
42,Ahmed Reda,17,Male,Grade 10,English,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-10,72.5,6.5,1.8,74,No,Sports,None,81.0,Yes,3.0,2.55,Walk,Normal,Yes,Graduated,2016,Mansoura,Egypt,Yes,2,2024-07-02,14,North,Public,9475,Paid,4793,Mobile,3.4
