student_id,name,age,gender,grade_level,subject_name,teacher_name,difficulty_level,hours_per_week,description,month,score,sleep_hours,study_hours,attendance_rate,internet_access,free_time_activity,parent_education,homework_completion_rate,extracurricular_activities,family_size,previous_gpa,school_transport,health_condition,tutoring,admission_year,city,country,scholarship_status,exam_attempts,teacher_experience_years,parent_income,feedback_rating,efficiency,performance_level,final_state
38,youssef magdy,16,male,grade 10,history,ms. layla,medium,3,world and local history events,9/1/2023,54.4,6.9,4.9,66,1,music,high school,65,1,7,2.44,private car,normal,1,2022,alexandria,egypt,1,1,23,3160,4.8,1.2,average,Need Help
38,youssef magdy,16,male,grade 10,history,ms. layla,medium,3,world and local history events,10/1/2023,100,6.7,3.9,88,1,music,high school,75,1,7,2.44,private car,normal,1,2022,alexandria,egypt,1,3,23,3160,4.8,1.2,excellent,High Performance
38,youssef magdy,16,male,grade 10,history,ms. layla,medium,3,world and local history events,11/1/2023,100,7,2.9,73,1,music,high school,91,1,7,2.44,private car,normal,1,2022,alexandria,egypt,1,1,23,3160,4.8,1.2,excellent,High Performance
38,youssef magdy,16,male,grade 10,history,ms. layla,medium,3,world and local history events,12/1/2023,83.65,7.5,3.3,80,1,music,high school,82,1,7,2.44,private car,normal,1,2022,alexandria,egypt,1,1,23,3160,4.8,1.2,good,High Performance
38,youssef magdy,16,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,9/1/2023,65.4,7.2,6.2,93,1,music,high school,85,1,7,2.44,private car,normal,1,2022,alexandria,egypt,1,2,23,3160,4.8,1.2,average,Need Help
38,youssef magdy,16,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,10/1/2023,63.4,6.9,3.6,93,1,music,high school,66,1,7,2.44,private car,normal,1,2022,alexandria,egypt,1,3,23,3160,4.8,1.2,average,Need Help
38,youssef magdy,16,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,11/1/2023,82.4,5.8,2.7,73,1,music,high school,93,1,7,2.44,private car,normal,1,2022,alexandria,egypt,1,2,23,3160,4.8,1.2,good,High Performance
38,youssef magdy,16,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,12/1/2023,81.4,7.8,5.3,70,1,music,high school,81,1,7,2.44,private car,normal,1,2022,alexandria,egypt,1,1,23,3160,4.8,1.2,good,High Performance
38,youssef magdy,16,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,9/1/2023,65.4,7,2.4,87,1,music,high school,90,1,7,2.44,private car,normal,1,2022,alexandria,egypt,1,1,23,3160,4.8,1.2,average,Need Help
38,youssef magdy,16,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,10/1/2023,70.4,8,5.5,90,1,music,high school,90,1,7,2.44,private car,normal,1,2022,alexandria,egypt,1,2,23,3160,4.8,1.2,good,High Performance
38,youssef magdy,16,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,11/1/2023,75.4,5.8,1.6,75,1,music,high school,80,1,7,2.44,private car,normal,1,2022,alexandria,egypt,1,2,23,3160,4.8,1.2,good,High Performance
38,youssef magdy,16,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,12/1/2023,79.4,5.6,4.5,65,1,music,high school,77,1,7,2.44,private car,normal,1,2022,alexandria,egypt,1,3,23,3160,4.8,1.2,good,High Performance
39,dina khalil,17,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,9/1/2023,61.9,7.7,6.8,95,1,reading,college,83,0,3,2.09,bus,mild illness,0,2015,luxor,egypt,0,1,10,2419,4.6,2.03,average,Need Help
39,dina khalil,17,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,10/1/2023,72.9,5.7,3.7,87,1,reading,college,77,0,3,2.09,bus,mild illness,0,2015,luxor,egypt,0,3,10,2419,4.6,2.03,good,High Performance
39,dina khalil,17,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,11/1/2023,82.9,6.7,6.9,79,1,reading,college,100,0,3,2.09,bus,mild illness,0,2015,luxor,egypt,0,1,10,2419,4.6,2.03,good,High Performance
39,dina khalil,17,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,12/1/2023,91.9,6.4,3.7,82,1,reading,college,100,0,3,2.09,bus,mild illness,0,2015,luxor,egypt,0,3,10,2419,4.6,2.03,excellent,High Performance
39,dina khalil,17,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,9/1/2023,73.9,8.1,2.7,81,1,reading,college,100,0,3,2.09,bus,mild illness,0,2015,luxor,egypt,0,3,10,2419,4.6,2.03,good,High Performance
39,dina khalil,17,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,10/1/2023,65.9,7.1,3.4,84,1,reading,college,78,0,3,2.09,bus,mild illness,0,2015,luxor,egypt,0,2,10,2419,4.6,2.03,average,Need Help
39,dina khalil,17,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,11/1/2023,86.9,6.9,4.8,95,1,reading,college,100,0,3,2.09,bus,mild illness,0,2015,luxor,egypt,0,1,10,2419,4.6,2.03,excellent,High Performance
39,dina khalil,17,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,12/1/2023,77.9,5.1,3.3,93,1,reading,college,80,0,3,2.09,bus,mild illness,0,2015,luxor,egypt,0,3,10,2419,4.6,2.03,good,High Performance
39,dina khalil,17,female,grade 10,history,ms. layla,medium,3,world and local history events,9/1/2023,83.65,7.4,6.5,92,1,reading,college,98,0,3,2.09,bus,mild illness,0,2015,luxor,egypt,0,1,10,2419,4.6,2.03,good,High Performance
39,dina khalil,17,female,grade 10,history,ms. layla,medium,3,world and local history events,10/1/2023,70.9,5.1,4.8,92,1,reading,college,94,0,3,2.09,bus,mild illness,0,2015,luxor,egypt,0,1,10,2419,4.6,2.03,good,High Performance
39,dina khalil,17,female,grade 10,history,ms. layla,medium,3,world and local history events,11/1/2023,75.9,5.9,3,84,1,reading,college,100,0,3,2.09,bus,mild illness,0,2015,luxor,egypt,0,1,10,2419,4.6,2.03,good,High Performance
39,dina khalil,17,female,grade 10,history,ms. layla,medium,3,world and local history events,12/1/2023,77.9,6.9,3.6,93,1,reading,college,97,0,3,2.09,bus,mild illness,0,2015,luxor,egypt,0,2,10,2419,4.6,2.03,good,High Performance
39,dina khalil,17,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,9/1/2023,65.9,7.8,4.1,97,1,reading,college,89,0,3,2.09,bus,mild illness,0,2015,luxor,egypt,0,2,10,2419,4.6,2.03,average,Need Help
39,dina khalil,17,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,10/1/2023,69.9,7.3,2.9,70,1,reading,college,100,0,3,2.09,bus,mild illness,0,2015,luxor,egypt,0,1,10,2419,4.6,2.03,average,Need Help
39,dina khalil,17,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,11/1/2023,100,8.4,4.4,79,1,reading,college,75,0,3,2.89,bus,mild illness,0,2015,luxor,egypt,0,3,10,2419,4.6,2.03,excellent,High Performance
39,dina khalil,17,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,12/1/2023,74.9,6.1,6.3,69,1,reading,college,87,0,3,2.09,bus,mild illness,0,2015,luxor,egypt,0,1,10,2419,4.6,2.03,good,High Performance
39,dina khalil,17,female,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,9/1/2023,59.9,8.4,5.8,89,1,reading,college,96,0,3,2.09,bus,mild illness,0,2015,luxor,egypt,0,1,10,2419,4.6,2.03,average,Need Help
39,dina khalil,17,female,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,10/1/2023,55.9,5.8,6.3,94,1,reading,college,73,0,3,2.09,bus,mild illness,0,2015,luxor,egypt,0,2,10,2419,4.6,2.03,average,Need Help
39,dina khalil,17,female,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,11/1/2023,65.9,7.4,6.7,74,1,reading,college,100,0,3,2.09,bus,mild illness,0,2015,luxor,egypt,0,1,10,2419,4.6,2.03,average,Need Help
39,dina khalil,17,female,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,12/1/2023,64.9,5.6,3.5,77,1,reading,college,88,0,3,2.09,bus,mild illness,0,2015,luxor,egypt,0,3,10,2419,4.6,2.03,average,Need Help
40,othman said,17,male,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,9/1/2023,100,8.4,3,70,1,sports,high school,90,1,3,3.06,walk,normal,0,2016,giza,egypt,1,3,15,2437,3.8,1.794,excellent,High Performance
40,othman said,17,male,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,10/1/2023,83.65,6.9,4.4,80,1,sports,high school,83,1,3,3.06,walk,normal,0,2016,giza,egypt,1,2,15,2437,3.8,1.794,good,High Performance
40,othman said,17,male,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,11/1/2023,100,8.7,6.1,77,1,sports,high school,90,1,3,3.06,walk,normal,0,2016,giza,egypt,1,1,15,2437,3.8,1.794,excellent,High Performance
40,othman said,17,male,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,12/1/2023,100,5.6,2.3,78,1,sports,high school,91,1,3,3.06,walk,normal,0,2016,giza,egypt,1,3,15,2437,3.8,1.794,excellent,High Performance
40,othman said,17,male,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,9/1/2023,100,7.2,5.1,74,1,sports,high school,88,1,3,3.06,walk,normal,0,2016,giza,egypt,1,2,15,2437,3.8,1.794,excellent,High Performance
40,othman said,17,male,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,10/1/2023,100,8.4,5.3,73,1,sports,high school,88,1,3,3.06,walk,normal,0,2016,giza,egypt,1,1,15,2437,3.8,1.794,excellent,High Performance
40,othman said,17,male,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,11/1/2023,100,6.9,2.7,93,1,sports,high school,81,1,3,3.06,walk,normal,0,2016,giza,egypt,1,1,15,2437,3.8,1.794,excellent,High Performance
40,othman said,17,male,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,12/1/2023,83.65,8.6,4.4,86,1,sports,high school,100,1,3,3.06,walk,normal,0,2016,giza,egypt,1,1,15,2437,3.8,1.794,good,High Performance
40,othman said,17,male,grade 10,history,ms. layla,medium,3,world and local history events,9/1/2023,100,7.9,3.8,99,1,sports,high school,94,1,3,3.06,walk,normal,0,2016,giza,egypt,1,1,15,2437,3.8,1.794,excellent,High Performance
40,othman said,17,male,grade 10,history,ms. layla,medium,3,world and local history events,10/1/2023,86.6,6.7,2.2,87,1,sports,high school,67,1,3,3.06,walk,normal,0,2016,giza,egypt,1,2,15,2437,3.8,1.794,excellent,High Performance
40,othman said,17,male,grade 10,history,ms. layla,medium,3,world and local history events,11/1/2023,100,6.9,3.3,85,1,sports,high school,100,1,3,3.06,walk,normal,0,2016,giza,egypt,1,1,15,2437,3.8,1.794,excellent,High Performance
40,othman said,17,male,grade 10,history,ms. layla,medium,3,world and local history events,12/1/2023,100,6,2.7,77,1,sports,high school,100,1,3,3.06,walk,normal,0,2016,giza,egypt,1,3,15,2437,3.8,1.794,excellent,High Performance
40,othman said,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,9/1/2023,97.6,7.4,5.5,87,1,sports,high school,80,1,3,3.06,walk,normal,0,2016,giza,egypt,1,1,15,2437,3.8,1.794,excellent,High Performance
40,othman said,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,10/1/2023,100,6.2,2.4,76,1,sports,high school,91,1,3,3.06,walk,normal,0,2016,giza,egypt,1,3,15,2437,3.8,1.794,excellent,High Performance
40,othman said,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,11/1/2023,100,9,4.1,89,1,sports,high school,86,1,3,3.06,walk,normal,0,2016,giza,egypt,1,3,15,2437,3.8,1.794,excellent,High Performance
40,othman said,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,12/1/2023,100,5.4,5.4,93,1,sports,high school,95,1,3,3.06,walk,normal,0,2016,giza,egypt,1,1,15,2437,3.8,1.794,excellent,High Performance
40,othman said,17,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,9/1/2023,86.6,5.9,5.1,100,1,sports,high school,89,1,3,3.06,walk,normal,0,2016,giza,egypt,1,1,15,2437,3.8,1.794,excellent,High Performance
40,othman said,17,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,10/1/2023,95.6,8.3,4.2,72,1,sports,high school,100,1,3,3.06,walk,normal,0,2016,giza,egypt,1,3,15,2437,3.8,1.794,excellent,High Performance
40,othman said,17,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,11/1/2023,94.6,6.1,3,86,1,sports,high school,79,1,3,3.06,walk,normal,0,2016,giza,egypt,1,2,15,2437,3.8,1.794,excellent,High Performance
40,othman said,17,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,12/1/2023,83.65,7.7,6.2,89,1,sports,high school,100,1,3,3.06,walk,normal,0,2016,giza,egypt,1,1,15,2437,3.8,1.794,good,High Performance
41,mona samy,16,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,9/1/2023,77.5,6.9,2.4,91,1,drawing,high school,79,0,2,2.55,bus,normal,0,2024,giza,egypt,0,2,13,2684,2.2,0.175,good,High Performance
41,mona samy,16,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,10/1/2023,88.5,7.4,2.2,77,1,drawing,high school,100,0,2,2.55,bus,normal,0,2024,giza,egypt,0,2,13,2684,2.2,0.175,excellent,High Performance
41,mona samy,16,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,11/1/2023,97.5,8.6,6.4,92,1,drawing,high school,100,0,2,2.55,bus,normal,0,2024,giza,egypt,0,2,13,2684,2.2,0.175,excellent,High Performance
41,mona samy,16,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,12/1/2023,93.5,6.6,4.4,84,1,drawing,high school,100,0,2,2.55,bus,normal,0,2024,giza,egypt,0,3,13,2684,2.2,0.175,excellent,High Performance
41,mona samy,16,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,9/1/2023,86.5,6.2,3.4,77,1,drawing,high school,92,0,2,2.55,bus,normal,0,2024,giza,egypt,0,3,13,2684,2.2,0.175,excellent,High Performance
41,mona samy,16,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,10/1/2023,100,8.8,3.9,77,1,drawing,high school,89,0,2,2.55,bus,normal,0,2024,giza,egypt,0,3,13,2684,2.2,0.175,excellent,High Performance
41,mona samy,16,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,11/1/2023,100,7.5,5,81,1,drawing,high school,94,0,2,2.55,bus,normal,0,2024,giza,egypt,0,1,13,2684,2.2,0.175,excellent,High Performance
41,mona samy,16,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,12/1/2023,100,5.3,3.2,84,1,drawing,high school,78,0,2,2.55,bus,normal,0,2024,giza,egypt,0,2,13,2684,2.2,0.175,excellent,High Performance
41,mona samy,16,female,grade 10,history,ms. layla,medium,3,world and local history events,9/1/2023,83.65,8.6,5.7,68,1,drawing,high school,99,0,2,2.55,bus,normal,0,2024,giza,egypt,0,2,13,2684,2.2,0.175,good,High Performance
41,mona samy,16,female,grade 10,history,ms. layla,medium,3,world and local history events,10/1/2023,90.5,7.9,6.3,95,1,drawing,high school,100,0,2,2.55,bus,normal,0,2024,giza,egypt,0,1,13,2684,2.2,0.175,excellent,High Performance
41,mona samy,16,female,grade 10,history,ms. layla,medium,3,world and local history events,11/1/2023,91.5,5.6,4.5,82,1,drawing,high school,96,0,2,2.55,bus,normal,0,2024,giza,egypt,0,2,13,2684,2.2,0.175,excellent,High Performance
41,mona samy,16,female,grade 10,history,ms. layla,medium,3,world and local history events,12/1/2023,98.5,5.4,4.2,72,1,drawing,high school,96,0,2,2.55,bus,normal,0,2024,giza,egypt,0,3,13,2684,2.2,0.175,excellent,High Performance
41,mona samy,16,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,9/1/2023,78.5,6.9,5.1,81,1,drawing,high school,94,0,2,2.55,bus,normal,0,2024,giza,egypt,0,2,13,2684,2.2,0.175,good,High Performance
41,mona samy,16,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,10/1/2023,89.5,6.4,6.3,100,1,drawing,high school,96,0,2,2.55,bus,normal,0,2024,giza,egypt,0,1,13,2684,2.2,0.175,excellent,High Performance
41,mona samy,16,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,11/1/2023,84.5,8.7,3.6,73,1,drawing,high school,73,0,2,2.55,bus,normal,0,2024,giza,egypt,0,3,13,2684,2.2,0.175,good,High Performance
41,mona samy,16,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,12/1/2023,86.5,6,3.4,91,1,drawing,high school,81,0,2,2.55,bus,normal,0,2024,giza,egypt,0,3,13,2684,2.2,0.175,excellent,High Performance
41,mona samy,16,female,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,9/1/2023,62.5,7.8,4,71,1,drawing,high school,89,0,2,2.55,bus,normal,0,2024,giza,egypt,0,2,13,2684,2.2,0.175,average,Need Help
41,mona samy,16,female,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,10/1/2023,65.5,6.3,6.9,69,1,drawing,high school,76,0,2,2.55,bus,normal,0,2024,giza,egypt,0,1,13,2684,2.2,0.175,average,Need Help
41,mona samy,16,female,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,11/1/2023,84.5,5.6,3.5,5,1,drawing,high school,92,0,2,2.55,bus,normal,0,2024,giza,egypt,0,1,13,2684,2.2,0.175,good,High Performance
41,mona samy,16,female,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,12/1/2023,77.5,6.4,4.5,96,1,drawing,high school,83,0,2,2.55,bus,normal,0,2024,giza,egypt,0,3,13,2684,2.2,0.175,good,High Performance
42,ahmed reda,17,male,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,9/1/2023,69.5,5.8,2,75,0,sports,none,94,1,3,2.55,walk,normal,1,2017,giza,egypt,0,3,17,2797,3.2,1.264,average,Need Help
42,ahmed reda,17,male,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,10/1/2023,66.5,7.4,2.2,88,0,sports,none,79,1,3,2.55,walk,normal,1,2017,giza,egypt,0,3,17,2797,3.2,1.264,average,Need Help
42,ahmed reda,17,male,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,11/1/2023,71.5,5.9,5.4,93,0,sports,none,79,1,3,2.55,walk,normal,1,2017,giza,egypt,0,2,17,2797,3.2,1.264,good,High Performance
42,ahmed reda,17,male,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,12/1/2023,78.5,7.8,2.6,70,0,sports,none,84,1,3,2.55,walk,normal,1,2017,giza,egypt,0,2,17,2797,3.2,1.264,good,High Performance
42,ahmed reda,17,male,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,9/1/2023,63.5,6.2,5.4,94,0,sports,none,85,1,3,2.55,walk,normal,1,2017,giza,egypt,0,1,17,2797,3.2,1.264,average,Need Help
42,ahmed reda,17,male,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,10/1/2023,72.5,6.5,1.8,74,0,sports,none,81,1,3,2.55,walk,normal,1,2017,giza,egypt,0,2,17,2797,3.2,1.264,good,High Performance
42,ahmed reda,17,male,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,11/1/2023,68.5,6.5,4.4,89,0,sports,none,64,1,3,2.55,walk,normal,1,2017,giza,egypt,0,3,17,2797,3.2,1.264,average,Need Help
42,ahmed reda,17,male,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,12/1/2023,84.5,5.6,3.8,99,0,sports,none,85,1,3,2.55,walk,normal,1,2017,giza,egypt,0,1,17,2797,3.2,1.264,good,High Performance
42,ahmed reda,17,male,grade 10,history,ms. layla,medium,3,world and local history events,9/1/2023,83.65,5.5,5.6,75,0,sports,none,92,1,3,2.55,walk,normal,1,2017,giza,egypt,0,3,17,2797,3.2,1.264,good,High Performance
42,ahmed reda,17,male,grade 10,history,ms. layla,medium,3,world and local history events,10/1/2023,72.5,6.9,4.9,83,0,sports,none,92,1,3,2.55,walk,normal,1,2017,giza,egypt,0,2,17,2797,3.2,1.264,good,High Performance
42,ahmed reda,17,male,grade 10,history,ms. layla,medium,3,world and local history events,11/1/2023,73.5,6.9,1.9,76,0,sports,none,82,1,3,2.55,walk,normal,1,2017,giza,egypt,0,1,17,2797,3.2,1.264,good,High Performance
42,ahmed reda,17,male,grade 10,history,ms. layla,medium,3,world and local history events,12/1/2023,71.5,6.7,3.7,71,0,sports,none,75,1,3,2.55,walk,normal,1,2017,giza,egypt,0,3,17,2797,3.2,1.264,good,High Performance
42,ahmed reda,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,9/1/2023,70.5,7.9,5.5,79,0,sports,none,93,1,3,2.55,walk,normal,1,2017,giza,egypt,0,1,17,2797,3.2,1.264,good,High Performance
42,ahmed reda,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,10/1/2023,53.5,5.4,4.8,96,0,sports,none,89,1,3,2.55,walk,normal,1,2017,giza,egypt,0,3,17,2797,3.2,1.264,average,Need Help
42,ahmed reda,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,11/1/2023,67.5,6.4,3.4,73,0,sports,none,88,1,3,2.55,walk,normal,1,2017,giza,egypt,0,1,17,2797,3.2,1.264,average,Need Help
42,ahmed reda,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,12/1/2023,79.5,6.6,4.3,70,0,sports,none,77,1,3,2.55,walk,normal,1,2017,giza,egypt,0,1,17,2797,3.2,1.264,good,High Performance
42,ahmed reda,17,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,9/1/2023,60.5,7.1,4.4,92,0,sports,none,89,1,3,2.55,walk,normal,1,2017,giza,egypt,0,1,17,2797,3.2,1.264,average,Need Help
42,ahmed reda,17,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,10/1/2023,62.5,6.7,2.4,80,0,sports,none,76,1,3,2.55,walk,normal,1,2017,giza,egypt,0,2,17,2797,3.2,1.264,average,Need Help
42,ahmed reda,17,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,11/1/2023,69.5,8.5,3.4,81,0,sports,none,72,1,3,2.55,walk,normal,1,2017,giza,egypt,0,2,17,2797,3.2,1.264,average,Need Help
42,ahmed reda,17,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,12/1/2023,72.5,5.9,1.6,79,0,sports,none,87,1,3,2.55,walk,normal,1,2017,giza,egypt,0,1,17,2797,3.2,1.264,good,High Performance
43,farah khaled,16,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,9/1/2023,100,7.1,4,71,1,music,none,85,1,6,2.67,bus,normal,1,2018,luxor,egypt,0,2,11,2565,1.4,1.332,excellent,High Performance
43,farah khaled,16,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,10/1/2023,67.7,8.4,6.4,94,1,music,none,89,1,6,2.67,bus,normal,1,2018,luxor,egypt,0,1,11,2565,1.4,1.332,average,Need Help
43,farah khaled,16,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,11/1/2023,76.7,5.8,3.4,94,1,music,none,100,1,6,2.67,bus,normal,1,2018,luxor,egypt,0,3,11,2565,1.4,1.332,good,High Performance
43,farah khaled,16,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,12/1/2023,81.7,5.5,2.7,90,1,music,none,82,1,6,2.67,bus,normal,1,2018,luxor,egypt,0,1,11,2565,1.4,1.332,good,High Performance
43,farah khaled,16,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,9/1/2023,68.7,8.7,4.5,93,1,music,none,79,1,6,2.67,bus,normal,1,2018,luxor,egypt,0,3,11,2565,1.4,1.332,average,Need Help
43,farah khaled,16,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,10/1/2023,73.7,5.2,6,97,1,music,none,79,1,6,2.67,bus,normal,1,2018,luxor,egypt,0,2,11,2565,1.4,1.332,good,High Performance
43,farah khaled,16,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,11/1/2023,71.7,7.2,3.4,77,1,music,none,86,1,6,2.67,bus,normal,1,2018,luxor,egypt,0,3,11,2565,1.4,1.332,good,High Performance
43,farah khaled,16,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,12/1/2023,83.7,8.9,5.6,79,1,music,none,92,1,6,2.67,bus,normal,1,2018,luxor,egypt,0,2,11,2565,1.4,1.332,good,High Performance
43,farah khaled,16,female,grade 10,history,ms. layla,medium,3,world and local history events,9/1/2023,59.7,8.8,2.2,94,1,music,none,79,1,6,2.67,bus,normal,1,2018,luxor,egypt,0,2,11,2565,1.4,1.332,average,Need Help
43,farah khaled,16,female,grade 10,history,ms. layla,medium,3,world and local history events,10/1/2023,61.7,5.4,1.8,74,1,music,none,78,1,6,2.67,bus,normal,1,2018,luxor,egypt,0,1,11,2565,1.4,1.332,average,Need Help
43,farah khaled,16,female,grade 10,history,ms. layla,medium,3,world and local history events,11/1/2023,68.7,6.6,6.1,96,1,music,none,87,1,6,2.67,bus,normal,1,2018,luxor,egypt,0,1,11,2565,1.4,1.332,average,Need Help
43,farah khaled,16,female,grade 10,history,ms. layla,medium,3,world and local history events,12/1/2023,72.7,6.7,1.7,94,1,music,none,90,1,6,2.67,bus,normal,1,2018,luxor,egypt,0,3,11,2565,1.4,1.332,good,High Performance
43,farah khaled,16,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,9/1/2023,65.7,6,5.7,77,1,music,none,81,1,6,2.67,bus,normal,1,2018,luxor,egypt,0,3,11,2565,1.4,1.332,average,Need Help
43,farah khaled,16,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,10/1/2023,66.7,7.5,2.2,97,1,music,none,77,1,6,2.67,bus,normal,1,2018,luxor,egypt,0,3,11,2565,1.4,1.332,average,Need Help
43,farah khaled,16,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,11/1/2023,71.7,6.3,5.7,90,1,music,none,94,1,6,2.67,bus,normal,1,2018,luxor,egypt,0,2,11,2565,1.4,1.332,good,High Performance
43,farah khaled,16,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,12/1/2023,67.7,6.9,4.1,87,1,music,none,85,1,6,2.67,bus,normal,1,2018,luxor,egypt,0,3,11,2565,1.4,1.332,average,Need Help
43,farah khaled,16,female,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,9/1/2023,62.7,7.7,5.3,83,1,music,none,97,1,6,2.67,bus,normal,1,2018,luxor,egypt,0,3,11,2565,1.4,1.332,average,Need Help
43,farah khaled,16,female,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,10/1/2023,57.7,8.8,4,97,1,music,none,75,1,6,2.67,bus,normal,1,2018,luxor,egypt,0,2,11,2565,1.4,1.332,average,Need Help
43,farah khaled,16,female,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,11/1/2023,70.7,7.9,4,72,1,music,none,83,1,6,2.67,bus,normal,1,2018,luxor,egypt,0,3,11,2565,1.4,1.332,good,High Performance
