Student_ID,First_Name,Last_Name,Subject,Attendance (%),date,performance
S4843,Sara,Johnson,Engineering,94.94,4/21/2025,Medium
S4844,Emma,Williams,Mathematics,89.2,4/21/2025,Medium
S4845,Emma,Johnson,Engineering,89.05,4/21/2025,High
S4847,Maria,Smith,Mathematics,99.5,4/21/2025,Medium
S4848,Ali,Brown,Business,79.06,4/21/2025,Medium
S4849,Ahmed,Johnson,Mathematics,55.44,4/21/2025,Medium
S4850,Maria,Johnson,CS,72.96,4/21/2025,Medium
S4851,Ali,Johnson,Mathematics,89.38,4/21/2025,Medium
S4852,Omar,Smith,Business,51.39,4/22/2025,Medium
S4853,Omar,Williams,Business,52.84,4/22/2025,Medium
S4855,Ahmed,Smith,Mathematics,86.55,4/22/2025,Medium
S4856,Emma,Brown,CS,75.06,4/22/2025,High
S4858,Liam,Jones,Business,55.28,4/22/2025,Medium
S4859,Ahmed,Smith,Engineering,86.61,4/22/2025,High
S4860,Liam,Jones,Engineering,66.05,4/22/2025,Medium
S4861,Sara,Johnson,Engineering,63.27,4/22/2025,Medium
S4862,Omar,Johnson,Engineering,82.62,4/22/2025,Medium
S4864,Maria,Jones,Engineering,68.12,4/22/2025,Medium
S4865,Liam,Johnson,Engineering,82.07,4/22/2025,High
S4866,Emma,Brown,Mathematics,63.56,4/22/2025,High
S4867,Liam,Williams,Engineering,89.74,4/22/2025,Medium
S4868,Sara,Williams,Mathematics,61.47,4/23/2025,High
S4869,Emma,Johnson,Business,57.94,4/23/2025,Medium
S4870,Sara,Jones,Mathematics,89.12,4/23/2025,High
S4871,John,Davis,CS,85.39,4/23/2025,High
S4872,Omar,Johnson,Mathematics,59.13,4/23/2025,High
S4873,Maria,Davis,Engineering,55.81,4/23/2025,High
S4874,Maria,Davis,Mathematics,91.92,4/23/2025,High
S4875,John,Jones,Mathematics,88.83,4/23/2025,Medium
S4876,Ali,Davis,Business,66.36,4/23/2025,Medium
S4878,Emma,Jones,Engineering,56.21,4/23/2025,Medium
S4879,John,Johnson,CS,75.35,4/23/2025,Medium
S4881,Liam,Smith,Mathematics,69.58,4/23/2025,Medium
S4882,Ahmed,Williams,CS,53.74,4/23/2025,High
S4884,Emma,Johnson,Engineering,71.08,4/24/2025,Medium
S4885,Sara,Johnson,Engineering,72.22,4/24/2025,High
S4886,Emma,Brown,Business,52.27,4/24/2025,Medium
S4889,Maria,Smith,Engineering,68.45,4/24/2025,Medium
S4890,Liam,Brown,CS,85.76,4/24/2025,Medium
S4892,Liam,Williams,Engineering,71.16,4/24/2025,High
S4893,Ahmed,Johnson,Business,78.19,4/24/2025,Medium
S4894,Maria,Jones,Business,97.53,4/24/2025,Medium
S4895,Emma,Davis,CS,55.44,4/24/2025,High
S4896,Omar,Williams,Business,51.65,4/24/2025,High
S4897,Ali,Johnson,CS,80.4,4/24/2025,High
S4898,Omar,Williams,Mathematics,97.45,4/24/2025,Medium
S4900,Sara,Smith,Engineering,74.21,4/24/2025,Medium
S4902,Maria,Johnson,Mathematics,82.25,4/25/2025,Medium
S4903,Ali,Jones,Engineering,77.78,4/25/2025,Medium
S4904,John,Smith,CS,81.7,4/25/2025,Medium
S4905,Maria,Johnson,Business,93.7,4/25/2025,Medium
S4906,John,Smith,Business,87.32,4/25/2025,High
S4907,Omar,Jones,Business,74.84,4/25/2025,Medium
S4908,John,Johnson,CS,73.09,4/25/2025,High
S4909,Ali,Davis,CS,81.98,4/25/2025,High
S4910,Maria,Davis,Mathematics,72.79,4/25/2025,Medium
S4912,Ahmed,Williams,Engineering,50.82,4/25/2025,Medium
S4913,Ali,Jones,Engineering,58.7,4/25/2025,Medium
S4914,Ali,Williams,Engineering,74.43,4/25/2025,High
S4915,Emma,Johnson,CS,91.13,4/25/2025,Medium
S4916,Maria,Williams,CS,63.94,4/26/2025,Medium
S4917,Maria,Johnson,Mathematics,76.13,4/26/2025,Medium
S4918,Liam,Johnson,Engineering,67.25,4/26/2025,Medium
S4919,Omar,Brown,CS,55.24,4/26/2025,Medium
S4920,John,Johnson,CS,97.91,4/26/2025,Medium
S4921,Omar,Williams,CS,92.73,4/26/2025,Medium
S4922,Emma,Brown,CS,53.92,4/26/2025,Medium
S4924,Emma,Johnson,Engineering,67.38,4/26/2025,High
S4926,John,Jones,Business,65.12,4/26/2025,Medium
S4929,Sara,Johnson,Engineering,91.76,4/26/2025,High
S4930,Liam,Jones,Business,59.63,4/26/2025,Medium
S4931,Ahmed,Johnson,Engineering,85.47,4/26/2025,Medium
S4932,Ali,Johnson,Business,53.07,4/26/2025,Medium
S4933,Maria,Brown,Business,95.95,4/27/2025,Medium
S4935,Sara,Brown,Engineering,95.71,4/27/2025,Medium
S4937,John,Jones,Business,72.4,4/27/2025,Medium
S4938,Ahmed,Jones,Mathematics,98.67,4/27/2025,High
S4939,John,Jones,CS,99.52,4/27/2025,Medium
S4940,Ali,Williams,Engineering,82.51,4/27/2025,High
S4941,Emma,Johnson,CS,56.36,4/27/2025,Medium
S4942,Emma,Brown,CS,75.31,4/27/2025,Medium
S4944,Ahmed,Smith,Mathematics,75.72,4/27/2025,Medium
S4945,Emma,Jones,Business,78.47,4/27/2025,Medium
S4946,Ali,Davis,Engineering,50.94,4/27/2025,Medium
S4948,Ahmed,Johnson,Business,85.62,4/27/2025,High
S4949,John,Brown,Business,55.77,4/27/2025,High
S4950,Ahmed,Williams,CS,78.51,4/28/2025,Medium
S4951,John,Brown,CS,78.42,4/28/2025,Medium
S4953,John,Davis,CS,54.27,4/28/2025,Medium
S4954,Emma,Smith,CS,81.33,4/28/2025,Medium
S4955,Sara,Brown,Mathematics,64.04,4/28/2025,High
S4956,John,Williams,Engineering,75.35,4/28/2025,Medium
S4957,Ahmed,Brown,Business,88.67,4/28/2025,Medium
S4958,Ahmed,Johnson,CS,85.28,4/28/2025,Medium
S4959,Liam,Jones,Business,55.95,4/28/2025,High
S4960,Ahmed,Jones,Engineering,79.56,4/28/2025,Medium
S4961,Maria,Jones,Business,98.46,4/28/2025,Medium
S4962,Ali,Jones,Business,57.84,4/28/2025,High
S4963,Ahmed,Jones,Business,92.65,4/28/2025,Medium
S4964,Sara,Jones,Mathematics,85.13,4/28/2025,Medium
S4965,Liam,Smith,Engineering,88.7,4/29/2025,Medium
S4966,Ahmed,Williams,Engineering,64.1,4/29/2025,High
S4967,Maria,Jones,Business,64.39,4/29/2025,High
S4969,Sara,Davis,Engineering,67.99,4/29/2025,High
S4970,Maria,Jones,CS,53.15,4/29/2025,Medium
S4971,Emma,Brown,Mathematics,80.03,4/29/2025,Medium
S4972,Omar,Jones,Engineering,56.24,4/29/2025,Medium
S4973,Omar,Johnson,Business,89.83,4/29/2025,High
S4974,Sara,Smith,CS,82.09,4/29/2025,Medium
S4975,John,Brown,CS,93.74,4/29/2025,Medium
S4976,Ali,Brown,CS,89.24,4/29/2025,Medium
S4977,Liam,Johnson,Mathematics,55.61,4/29/2025,High
S4978,Ali,Jones,Mathematics,69.05,4/29/2025,High
S4979,Maria,Smith,Engineering,88.73,4/30/2025,Medium
S4980,Emma,Brown,Engineering,70.87,4/30/2025,High
S4981,Ali,Smith,Engineering,98.62,4/30/2025,Medium
S4982,Emma,Brown,Engineering,86.79,4/30/2025,High
S4983,Emma,Jones,Business,50.77,4/30/2025,Medium
S4984,Maria,Davis,Mathematics,94,4/30/2025,Medium
S4985,Maria,Brown,CS,55.04,4/30/2025,Medium
S4988,Omar,Williams,Engineering,93.25,4/30/2025,Medium
S4991,Ali,Davis,Mathematics,67.57,4/30/2025,Medium
S4992,Maria,Johnson,Mathematics,67.14,4/30/2025,High
S4993,Ahmed,Jones,CS,66.33,4/30/2025,Medium
S4994,Emma,Johnson,Mathematics,62.15,4/30/2025,Medium
S4995,Liam,Jones,Engineering,80.44,4/30/2025,Medium
S4997,Sara,Davis,Engineering,65.35,5/1/2025,High
S4998,Emma,Williams,Engineering,59.33,5/1/2025,Medium
S4999,Emma,Johnson,CS,91.93,5/1/2025,Medium
S5001,Omar,Brown,Mathematics,96.54,5/1/2025,High
S5002,John,Jones,Business,58.28,5/1/2025,Medium
S5004,Maria,Smith,Mathematics,77.07,5/1/2025,Medium
S5005,Emma,Jones,Mathematics,80.72,5/1/2025,Medium
S5008,Liam,Williams,Mathematics,59.02,5/1/2025,Medium
S5010,Emma,Davis,Business,82.9,5/1/2025,High
S5011,Omar,Jones,Mathematics,71.64,5/1/2025,Medium
S5012,Sara,Jones,Engineering,83.97,5/1/2025,Medium
S5014,Ahmed,Davis,Engineering,66.68,5/1/2025,Medium
S5015,Emma,Williams,Engineering,65.18,5/1/2025,Medium
S5016,Maria,Johnson,Engineering,70.55,5/2/2025,High
S5017,Ali,Brown,Engineering,51.15,5/2/2025,Medium
S5019,Maria,Brown,Business,92.26,5/2/2025,High
S5020,Liam,Johnson,Engineering,67.73,5/2/2025,Medium
S5021,John,Brown,Engineering,52.3,5/2/2025,Medium
S5023,Sara,Brown,Mathematics,63.18,5/2/2025,High
S5024,Sara,Johnson,CS,56.33,5/2/2025,High
S5026,Ali,Jones,CS,86.93,5/2/2025,High
S5027,Ahmed,Williams,Mathematics,64.7,5/2/2025,Medium
S5028,Maria,Smith,Engineering,78.74,5/2/2025,High
S5029,Sara,Jones,Mathematics,70.78,5/2/2025,High
S5030,Ali,Jones,Business,55.89,5/2/2025,Medium
S5031,John,Johnson,CS,66.51,5/2/2025,Medium
S5033,Emma,Williams,CS,80.6,5/3/2025,High
S5038,Liam,Davis,CS,67.47,5/3/2025,Medium
S5039,John,Brown,Engineering,79.77,5/3/2025,Medium
S5040,Maria,Jones,Mathematics,58.53,5/3/2025,High
S5042,Omar,Jones,Business,51.01,5/3/2025,High
S5044,Omar,Brown,Engineering,70.05,5/3/2025,Medium
S5045,Ahmed,Johnson,CS,90.81,5/3/2025,Medium
S5046,Sara,Brown,Mathematics,85.42,5/3/2025,High
S5047,Sara,Brown,Mathematics,91.44,5/3/2025,Medium
S5049,Liam,Johnson,Engineering,59.26,5/3/2025,High
S5050,Liam,Johnson,Business,98.6,5/3/2025,High
S5051,Emma,Smith,Business,85.87,5/3/2025,High
S5052,Ali,Johnson,Mathematics,91.7,5/3/2025,Medium
S5053,Ahmed,Smith,Mathematics,50.66,5/4/2025,High
S5054,Sara,Williams,Mathematics,67.72,5/4/2025,High
S5056,Sara,Williams,Mathematics,53.9,5/4/2025,High
S5057,Ahmed,Davis,Business,78.37,5/4/2025,Medium
S5058,John,Johnson,Business,71.45,5/4/2025,High
S5059,Omar,Davis,Engineering,50.88,5/4/2025,Medium
S5060,Sara,Johnson,Engineering,61.8,5/4/2025,Medium
S5061,Ahmed,Smith,Engineering,64.24,5/4/2025,Medium
S5063,Ali,Davis,Business,81.58,5/4/2025,High
S5064,John,Davis,Mathematics,62.12,5/4/2025,Medium
S5065,John,Brown,Business,63.88,5/4/2025,Medium
S5066,Ali,Smith,Engineering,94.91,5/4/2025,Medium
S5067,Ahmed,Williams,Engineering,73.36,5/4/2025,High
S5068,Liam,Smith,Mathematics,69.61,5/4/2025,Medium
S5069,Maria,Brown,Business,86.19,5/5/2025,Medium
S5071,Ahmed,Smith,CS,51.25,5/5/2025,High
S5072,Ali,Davis,Mathematics,72.41,5/5/2025,Medium
S5073,Ali,Williams,Engineering,80.54,5/5/2025,Medium
S5074,Sara,Williams,Business,65.93,5/5/2025,High
S5075,Ahmed,Johnson,Business,88.62,5/5/2025,Medium
S5076,Maria,Smith,Mathematics,98.57,5/5/2025,Medium
S5077,Omar,Brown,Engineering,97.17,5/5/2025,Medium
S5078,Sara,Johnson,CS,63.3,5/5/2025,Medium
S5079,Ali,Smith,Mathematics,61.32,5/5/2025,Medium
S5080,Omar,Jones,Business,97.87,5/5/2025,Medium
S5082,Omar,Brown,Business,60.41,5/5/2025,Medium
S5083,Ali,Davis,Business,85.35,5/5/2025,Medium
S5084,Ali,Brown,Business,64.22,5/6/2025,Medium
S5085,Liam,Davis,Business,63.36,5/6/2025,Medium
S5086,Ahmed,Brown,CS,93.96,5/6/2025,Medium
S5087,Ahmed,Williams,Engineering,58.12,5/6/2025,Medium
S5088,Sara,Davis,Mathematics,53.22,5/6/2025,Medium
S5089,Maria,Smith,Engineering,63.46,5/6/2025,High
S5090,Sara,Davis,Engineering,80.35,5/6/2025,High
S5091,John,Johnson,Engineering,56.15,5/6/2025,Medium
S5092,Ali,Smith,Mathematics,73.58,5/6/2025,Medium
S5094,Emma,Brown,Mathematics,92.44,5/6/2025,Medium
S5097,Sara,Jones,Business,61.75,5/6/2025,High
S5099,Emma,Brown,Business,71.53,5/6/2025,High
S5100,Emma,Johnson,Engineering,55.73,5/6/2025,Medium
S5101,Sara,Davis,Business,85.71,5/7/2025,High
S5103,Sara,Brown,Business,58.83,5/7/2025,Medium
S5104,Ahmed,Brown,Engineering,67.92,5/7/2025,Medium
S5105,Ahmed,Jones,Engineering,82.66,5/7/2025,Medium
S5106,Sara,Jones,Mathematics,61.7,5/7/2025,High
S5107,Emma,Smith,Mathematics,59.18,5/7/2025,Medium
S5108,Liam,Johnson,CS,50.5,5/7/2025,Medium
S5109,Ali,Jones,Engineering,73.58,5/7/2025,High
S5110,Sara,Jones,CS,71.43,5/7/2025,High
S5111,Sara,Williams,Engineering,61.69,5/7/2025,High
S5112,Sara,Davis,Business,52.68,5/7/2025,Medium
S5114,Liam,Johnson,CS,89.41,5/7/2025,Medium
S5115,John,Davis,CS,85.76,5/7/2025,Medium
S5116,Ahmed,Davis,Engineering,93.04,5/8/2025,High
S5117,Omar,Brown,Mathematics,50.48,5/8/2025,High
S5119,Maria,Brown,Mathematics,67.07,5/8/2025,High
S5120,Liam,Brown,Engineering,99.52,5/8/2025,High
S5121,Omar,Williams,CS,62.63,5/8/2025,Medium
S5122,Liam,Jones,Engineering,73.58,5/8/2025,Medium
S5123,Emma,Brown,Mathematics,67.7,5/8/2025,Medium
S5124,Maria,Smith,Mathematics,67.79,5/8/2025,Medium
S5125,John,Brown,CS,92.11,5/8/2025,Medium
S5126,Sara,Jones,Mathematics,87.32,5/8/2025,High
S5127,John,Brown,Business,99.61,5/8/2025,Medium
S5128,Liam,Williams,Business,80.68,5/8/2025,Medium
S5129,John,Johnson,CS,73.16,5/8/2025,High
S5130,Omar,Johnson,Engineering,54.5,5/9/2025,High
S5135,Ahmed,Jones,Business,77.39,5/9/2025,Medium
S5136,Maria,Jones,Mathematics,97.13,5/9/2025,Medium
S5138,Omar,Johnson,Engineering,64.62,5/9/2025,High
S5139,Maria,Johnson,Engineering,57.6,5/9/2025,High
S5140,Emma,Davis,Engineering,89.61,5/9/2025,Medium
S5141,Maria,Williams,CS,53.1,5/9/2025,Medium
S5142,Emma,Brown,CS,54.08,5/9/2025,Medium
S5144,Liam,Jones,CS,75.71,5/9/2025,High
S5145,Liam,Smith,Business,70.31,5/9/2025,High
S5146,Ahmed,Brown,Business,52.24,5/9/2025,Medium
S5147,Omar,Smith,Mathematics,97.87,5/9/2025,Medium
S5148,Emma,Davis,Mathematics,97.64,5/9/2025,High
S5149,Maria,Jones,Engineering,63.97,5/10/2025,High
S5150,Maria,Davis,CS,86.58,5/10/2025,High
S5151,Emma,Jones,Engineering,78.93,5/10/2025,Medium
S5152,John,Smith,CS,61.87,5/10/2025,Medium
S5156,Sara,Johnson,Engineering,64.56,5/10/2025,Medium
S5157,Maria,Smith,CS,90.38,5/10/2025,Medium
S5159,Ali,Brown,Mathematics,82.74,5/10/2025,High
S5160,Omar,Jones,Business,59.46,5/10/2025,Medium
S5161,Sara,Davis,Engineering,76.68,5/10/2025,High
S5163,Liam,Williams,Mathematics,76.32,5/10/2025,Medium
S5165,John,Johnson,Engineering,88.45,5/10/2025,High
S5166,Liam,Smith,Engineering,67.71,5/10/2025,Medium
S5167,Maria,Jones,CS,84.71,5/10/2025,Medium
S5169,Sara,Smith,Engineering,81.28,5/10/2025,Medium
S5170,Maria,Davis,Mathematics,57.42,5/11/2025,Medium
S5171,John,Jones,CS,83.99,5/11/2025,Medium
S5172,Emma,Williams,CS,55.25,5/11/2025,Medium
S5173,Omar,Smith,Mathematics,93.61,5/11/2025,High
S5174,Maria,Brown,Mathematics,75.83,5/11/2025,Medium
S5176,Ali,Brown,Mathematics,52.85,5/11/2025,Medium
S5177,John,Johnson,CS,69.04,5/11/2025,High
S5178,Sara,Davis,Mathematics,95.16,5/11/2025,Medium
S5180,John,Smith,Engineering,73.73,5/11/2025,Medium
S5181,Ahmed,Johnson,Engineering,96.56,5/11/2025,Medium
S5182,John,Williams,Mathematics,69.74,5/11/2025,Medium
S5183,John,Jones,Business,71.41,5/11/2025,Medium
S5184,Liam,Brown,Engineering,78.93,5/11/2025,Medium
S5185,Maria,Davis,CS,73.15,5/12/2025,Medium
S5186,Sara,Brown,Business,58.43,5/12/2025,High
S5187,Liam,Brown,CS,50.93,5/12/2025,Medium
S5188,Liam,Davis,CS,80.49,5/12/2025,Medium
S5189,Maria,Davis,Engineering,96.04,5/12/2025,Medium
S5190,Maria,Smith,Mathematics,55.32,5/12/2025,Medium
S5191,Ali,Brown,Mathematics,60.55,5/12/2025,Medium
S5192,Maria,Jones,CS,68.51,5/12/2025,High
S5195,Liam,Davis,Business,94.1,5/12/2025,Medium
S5199,Omar,Smith,Engineering,82.94,5/12/2025,Medium
S5200,Liam,Smith,Mathematics,68.38,5/12/2025,Medium
S5201,Emma,Jones,Engineering,89.1,5/12/2025,Medium
S5202,Liam,Williams,Business,58.33,5/12/2025,High
S5203,Sara,Johnson,Engineering,52.45,5/13/2025,Medium
S5204,Sara,Jones,Business,69.78,5/13/2025,Medium
S5205,Maria,Williams,Business,92.68,5/13/2025,High
S5206,Maria,Smith,CS,87.75,5/13/2025,Medium
S5207,Emma,Williams,Business,75.86,5/13/2025,Medium
S5208,Maria,Smith,Engineering,78.61,5/13/2025,Medium
S5209,Sara,Jones,Mathematics,56.49,5/13/2025,High
S5210,Omar,Davis,Engineering,92.03,5/13/2025,Medium
S5211,Liam,Jones,Mathematics,89.35,5/13/2025,High
S5213,Ahmed,Brown,CS,73.31,5/13/2025,Medium
S5214,John,Brown,Business,98.22,5/13/2025,Medium
S5215,John,Jones,Business,93.95,5/13/2025,Medium
S5216,Sara,Johnson,Mathematics,82.22,5/13/2025,Medium
S5217,John,Jones,Engineering,68.59,5/14/2025,Medium
S5219,Emma,Williams,CS,78.77,5/14/2025,Medium
S5221,Maria,Jones,CS,65.33,5/14/2025,High
S5222,Ali,Smith,Engineering,70.35,5/14/2025,High
S5224,Liam,Smith,Mathematics,71.41,5/14/2025,Medium
S5225,Liam,Jones,Mathematics,63.18,5/14/2025,Medium
S5226,Ahmed,Johnson,CS,88.05,5/14/2025,Medium
S5230,John,Johnson,CS,94.25,5/14/2025,Medium
S5231,Ahmed,Johnson,Engineering,87.76,5/14/2025,High
S5232,Maria,Williams,Business,66.16,5/14/2025,Medium
S5233,Emma,Brown,CS,96.91,5/14/2025,Medium
S5234,Emma,Smith,Engineering,53.83,5/14/2025,Medium
S5235,Emma,Smith,Mathematics,98.06,5/14/2025,Medium
S5236,Emma,Williams,CS,62.29,5/15/2025,High
S5237,John,Johnson,CS,50.45,5/15/2025,Medium
S5238,Liam,Davis,Mathematics,71.69,5/15/2025,Medium
S5239,Ali,Brown,Mathematics,67.95,5/15/2025,Medium
S5240,Maria,Williams,Engineering,76.95,5/15/2025,Medium
S5241,John,Smith,Mathematics,89.84,5/15/2025,Medium
S5242,Emma,Jones,Business,92.12,5/15/2025,Medium
S5244,Liam,Jones,Business,71.49,5/15/2025,Medium
S5245,Ali,Davis,Engineering,57.41,5/15/2025,High
S5246,Omar,Williams,Mathematics,52.38,5/15/2025,Medium
S5248,Omar,Brown,Mathematics,53.22,5/15/2025,Medium
S5249,Ahmed,Jones,Mathematics,86.69,5/15/2025,High
S5250,Ahmed,Brown,Engineering,76.95,5/15/2025,High
S5251,Emma,Davis,Engineering,59.93,5/16/2025,High
S5252,Ahmed,Smith,Engineering,76.98,5/16/2025,High
S5253,Sara,Jones,Engineering,59.15,5/16/2025,High
S5254,Maria,Davis,CS,71.94,5/16/2025,High
S5255,Maria,Brown,Business,89.98,5/16/2025,High
S5257,Sara,Jones,CS,57.43,5/16/2025,Medium
S5258,Omar,Smith,Mathematics,86.19,5/16/2025,High
S5262,John,Jones,CS,72.69,5/16/2025,Medium
S5264,Ali,Johnson,Mathematics,85.43,5/16/2025,Medium
S5265,John,Smith,CS,51.65,5/16/2025,High
S5266,Ali,Williams,Business,64.81,5/16/2025,Medium
S5267,Maria,Brown,Engineering,93.55,5/16/2025,High
S5269,Maria,Smith,Business,77.26,5/16/2025,Medium
S5270,Sara,Davis,Mathematics,86.39,5/16/2025,Medium
S5271,Sara,Williams,Engineering,81.09,5/17/2025,Medium
S5272,Emma,Williams,Business,88.03,5/17/2025,Medium
S5273,Emma,Smith,Engineering,86.28,5/17/2025,Medium
S5274,Ahmed,Smith,CS,84.6,5/17/2025,Medium
S5275,John,Brown,CS,91.08,5/17/2025,Medium
S5276,Ahmed,Smith,Mathematics,82.28,5/17/2025,High
S5277,Maria,Brown,Engineering,70.12,5/17/2025,Medium
S5278,Ahmed,Brown,Engineering,73.6,5/17/2025,Medium
S5279,Ali,Jones,Mathematics,85.84,5/17/2025,High
S5282,Sara,Williams,CS,67.1,5/17/2025,Medium
S5283,Emma,Williams,Mathematics,96.54,5/17/2025,High
S5284,John,Jones,CS,78.93,5/17/2025,High
S5285,Maria,Brown,Mathematics,58.95,5/17/2025,Medium
S5286,Maria,Brown,Engineering,83.18,5/18/2025,High
S5287,Ali,Smith,Engineering,99.54,5/18/2025,High
S5288,John,Jones,Mathematics,91.17,5/18/2025,Medium
S5289,Sara,Smith,Mathematics,87.29,5/18/2025,High
S5290,Omar,Jones,CS,60.4,5/18/2025,High
S5291,Maria,Smith,Business,93.81,5/18/2025,Medium
S5292,Maria,Johnson,CS,76.29,5/18/2025,Medium
S5293,Ali,Williams,Engineering,94.46,5/18/2025,Medium
S5294,Ahmed,Williams,Mathematics,66.49,5/18/2025,Medium
S5295,Liam,Davis,Engineering,53.1,5/18/2025,Medium
S5296,Sara,Brown,Business,73.8,5/18/2025,High
S5298,John,Johnson,Engineering,85.76,5/18/2025,Medium
S5299,Maria,Davis,CS,97.86,5/18/2025,Medium
S5300,Maria,Williams,Mathematics,84.55,5/19/2025,High
S5301,Emma,Brown,Engineering,94.35,5/19/2025,High
S5303,Liam,Williams,CS,88.58,5/19/2025,Medium
S5304,Ahmed,Smith,CS,92.15,5/19/2025,Medium
S5305,Maria,Jones,Business,85.54,5/19/2025,High
S5307,Sara,Brown,Engineering,81.29,5/19/2025,High
S5309,Ali,Davis,Business,62.65,5/19/2025,Medium
S5310,Ahmed,Johnson,CS,90.48,5/19/2025,High
S5311,John,Brown,CS,97.52,5/19/2025,High
S5313,Sara,Brown,Engineering,85.05,5/19/2025,High
S5314,Ali,Davis,Engineering,86.85,5/19/2025,Medium
S5315,John,Williams,Mathematics,83.11,5/19/2025,High
S5316,Omar,Smith,Engineering,77.36,5/19/2025,Medium
S5317,Sara,Williams,Engineering,94.08,5/20/2025,Medium
S5318,Sara,Smith,Engineering,72.45,5/20/2025,High
S5319,John,Davis,Business,53.06,5/20/2025,High
S5320,Ali,Williams,Mathematics,92.23,5/20/2025,High
S5321,Omar,Williams,CS,83.7,5/20/2025,Medium
S5322,Liam,Johnson,Business,92.46,5/20/2025,High
S5323,Liam,Jones,CS,56.93,5/20/2025,Medium
S5324,Emma,Davis,Mathematics,51.54,5/20/2025,Medium
S5325,Ali,Brown,Mathematics,96.72,5/20/2025,High
S5326,Ahmed,Davis,Mathematics,57.39,5/20/2025,High
S5327,Maria,Brown,Engineering,90.48,5/20/2025,Medium
S5328,John,Brown,Business,91.16,5/20/2025,Medium
S5329,Emma,Smith,Mathematics,85.44,5/20/2025,Medium
S5330,Omar,Brown,CS,56.56,5/21/2025,High
S5331,John,Brown,Engineering,83.37,5/21/2025,Medium
S5332,John,Johnson,Engineering,94.45,5/21/2025,Medium
S5333,Ali,Williams,Business,71.28,5/21/2025,High
S5334,Maria,Davis,Business,70.68,5/21/2025,Medium
S5336,Liam,Brown,Engineering,54.11,5/21/2025,High
S5338,Sara,Davis,CS,93.46,5/21/2025,Medium
S5339,John,Brown,Mathematics,99.9,5/21/2025,Medium
S5342,Maria,Smith,Business,60.13,5/21/2025,Medium
S5343,Omar,Brown,CS,83.38,5/21/2025,Medium
S5344,Omar,Johnson,Engineering,82.49,5/21/2025,Medium
S5345,Emma,Jones,CS,95.06,5/21/2025,Medium
S5346,Ali,Brown,Engineering,91.54,5/21/2025,Medium
S5347,Maria,Johnson,Mathematics,96.92,5/22/2025,Medium
S5348,Maria,Johnson,Business,93.44,5/22/2025,High
S5350,Liam,Brown,Engineering,53.19,5/22/2025,Medium
S5352,Omar,Johnson,Business,80.37,5/22/2025,Medium
S5355,John,Davis,Mathematics,83.88,5/22/2025,Medium
S5356,Maria,Brown,Mathematics,66.41,5/22/2025,High
S5358,Ali,Smith,Business,84.09,5/22/2025,Medium
S5359,Omar,Brown,CS,95.59,5/22/2025,Medium
S5360,Emma,Davis,Engineering,91.27,5/22/2025,Medium
S5361,Omar,Smith,Mathematics,72.53,5/22/2025,Medium
S5362,Omar,Williams,CS,69.39,5/22/2025,Medium
S5363,Ahmed,Brown,Engineering,61.99,5/22/2025,Medium
S5365,Ali,Johnson,CS,55.55,5/22/2025,Medium
S5366,Ahmed,Davis,Business,98.56,5/23/2025,Medium
S5368,Emma,Davis,Mathematics,56.39,5/23/2025,Medium
S5369,Maria,Jones,Business,67.64,5/23/2025,Medium
S5371,Maria,Williams,Mathematics,76.64,5/23/2025,Medium
S5372,Maria,Davis,CS,51.78,5/23/2025,Medium
S5374,Omar,Brown,Engineering,63.77,5/23/2025,Medium
S5375,Ali,Davis,Mathematics,50.81,5/23/2025,High
S5376,John,Davis,CS,53.82,5/23/2025,Medium
S5377,Maria,Johnson,CS,79.01,5/23/2025,Medium
S5378,Ahmed,Jones,CS,56.89,5/23/2025,Medium
S5379,Omar,Johnson,CS,52.09,5/23/2025,High
S5380,Sara,Williams,Engineering,68.98,5/23/2025,Medium
S5382,Ali,Davis,Engineering,55.59,5/23/2025,High
S5383,Emma,Davis,CS,65.67,5/23/2025,High
S5384,John,Johnson,CS,70.89,5/24/2025,Medium
S5385,John,Williams,Business,57.97,5/24/2025,Medium
S5386,Omar,Williams,Business,75.3,5/24/2025,High
S5387,John,Jones,CS,54.26,5/24/2025,Medium
S5388,John,Brown,Engineering,52.33,5/24/2025,High
S5389,Sara,Jones,CS,75.99,5/24/2025,High
S5390,Liam,Smith,Business,62.39,5/24/2025,High
S5392,Emma,Johnson,Business,71.2,5/24/2025,Medium
S5393,Emma,Brown,CS,95.76,5/24/2025,Medium
S5395,Ahmed,Smith,CS,90.78,5/24/2025,Medium
S5397,Emma,Davis,Business,98.63,5/24/2025,Medium
S5400,Emma,Johnson,Business,68.27,5/24/2025,Medium
S5401,Omar,Smith,Engineering,59.08,5/24/2025,Medium
S5403,John,Jones,Engineering,99.75,5/25/2025,Medium
S5405,Ali,Jones,Mathematics,86.18,5/25/2025,Medium
S5406,Ali,Davis,Engineering,74.75,5/25/2025,Medium
S5409,Emma,Williams,Engineering,75.23,5/25/2025,Medium
S5411,Emma,Brown,Engineering,87.44,5/25/2025,Medium
S5412,Omar,Smith,Engineering,93.71,5/25/2025,Medium
S5413,Emma,Jones,Mathematics,94.14,5/25/2025,Medium
S5415,Ali,Williams,Business,94.8,5/25/2025,Medium
S5417,Emma,Smith,Mathematics,65.47,5/25/2025,Medium
S5418,John,Jones,CS,86.34,5/25/2025,Medium
S5419,John,Brown,CS,65.23,5/25/2025,Medium
